time,position,radius,angle,hingeF,fitness,freqI2,freqI1I3,freqN3,freqHinge,actI2,actI1I3,acthinge,fitness,seaweedforce
1.060848,-0.002398,0.005000,90.000000,-66.078464,0.000000,20.000000,0.000000,0.000000,0.000000,0.334872,0.000000,0.000000,0.000000,0.000000
1.070856,-0.002338,0.005000,90.000000,-66.447954,0.000000,20.000000,0.000000,0.000000,0.000000,0.337406,0.000000,0.000000,0.000000,0.000000
1.080864,-0.002279,0.005000,90.000000,-66.790050,0.000000,20.000000,0.000000,0.000000,0.000000,0.339931,0.000000,0.000000,0.000000,0.000000
1.090872,-0.002221,0.005000,90.000000,-67.105386,0.000000,20.000000,0.000000,0.000000,0.000000,0.342446,0.000000,0.000000,0.000000,0.000000
1.100880,-0.002162,0.005000,90.000000,-67.394793,0.000000,20.000000,0.000000,0.000000,0.000000,0.344951,0.000000,0.000000,0.000000,0.000000
1.110888,-0.002104,0.005000,90.000000,-67.658298,0.000000,20.000000,0.000000,0.000000,0.000000,0.347446,0.000000,0.000000,0.000000,0.000000
1.120896,-0.002046,0.005000,90.000000,-67.897357,0.000000,20.000000,0.000000,0.000000,0.000000,0.349930,0.000000,0.000000,0.000000,0.000000
1.130904,-0.001989,0.005000,90.000000,-68.111887,0.000000,20.000000,0.000000,0.000000,0.000000,0.352405,0.000000,0.000000,0.000000,0.000000
1.140912,-0.001931,0.005000,90.000000,-68.303315,0.000000,20.000000,0.000000,0.000000,0.000000,0.354871,0.000000,0.000000,0.000000,0.000000
1.150920,-0.001875,0.005000,90.000000,-68.472192,0.000000,20.000000,0.000000,0.000000,0.000000,0.357326,0.000000,0.000000,0.000000,0.000000
1.160928,-0.001819,0.005000,90.000000,-68.619259,0.000000,20.000000,0.000000,0.000000,0.000000,0.359772,0.000000,0.000000,0.000000,0.000000
1.170936,-0.001763,0.005000,90.000000,-68.745323,0.000000,20.000000,0.000000,0.000000,0.000000,0.362208,0.000000,0.000000,0.000000,0.000000
1.180944,-0.001708,0.005000,90.000000,-68.851220,0.000000,20.000000,0.000000,0.000000,0.000000,0.364634,0.000000,0.000000,0.000000,0.000000
1.190952,-0.001654,0.005000,90.000000,-68.937846,0.000000,20.000000,0.000000,0.000000,0.000000,0.367051,0.000000,0.000000,0.000000,0.000000
